Latency,Interval
1390790,888
1390834,44
1390846,12
1390878,32
1391810,932
1391858,48
1391874,16
1391894,20
1392850,956
1392862,12
1392874,12
1392890,16
1393762,872
1393782,20
1394118,336
1395042,924
1395058,16
1395074,16
1395082,8
1395090,8
1395106,16
1396014,908
1396058,44
1396078,20
1397006,928
1397022,16
1397034,12
1397042,8
1398266,1224
1398302,36
1398310,8
1398322,12
1399290,968
1399302,12
1399314,12
1399326,12
1399342,16
1400298,956
1400310,12
1400326,16
1400334,8
1401246,912
1401274,28
1401282,8
1401314,32
1402294,980
1402306,12
1402318,12
1402338,20
1403334,996
1403350,16
1403370,20
1403378,8
1404322,944
1404346,24
1404366,20
1404378,12
1405302,924
1405314,12
1405326,12
1405434,108
1406322,888
1406342,20
1406358,16
1406386,28
1406402,16
1407278,876
1407330,52
1407346,16
1408246,900
1408258,12
1408302,44
1408346,44
1409274,928
1409286,12
1409298,12
1409314,16
1410234,920
1410554,320
1410566,12
1410578,12
1411454,876
1411470,16
1411482,12
1411486,4
1411550,64
1412474,924
1412490,16
1412498,8
1413458,960
1413470,12
1413482,12
1413490,8
1414446,956
1414474,28
1414482,8
1414490,8
1415434,944
1415446,12
1415474,28
1415498,24
1416386,888
1416426,40
1416446,20
1416462,16
1417482,1020
1417506,24
1417518,12
1417530,12
1418530,1000
1418542,12
1418562,20
1418574,12
1419570,996
1419594,24
1419602,8
1419618,16
1420550,932
1420570,20
1420586,16
1420598,12
1421538,940
1421722,184
1421774,52
1421786,12
1422774,988
1422798,24
1422802,4
1422814,12
1422834,20
1423718,884
1423762,44
1423778,16
1423798,20
1424682,884
1424762,80
1424778,16
1424790,12
1425706,916
1425722,16
1425730,8
1425758,28
1426742,984
1426798,56
1426814,16
1426830,16
1427738,908
1427786,48
1427810,24
1427822,12
1428802,980
1428818,16
1428894,76
1428918,24
1429806,888
1429822,16
1429842,20
1429858,16
1430750,892
1430782,32
1430794,12
1430818,24
1431746,928
1431758,12
1431770,12
1431790,20
1432702,912
1432714,12
1432734,20
1432750,16
1433662,912
1433678,16
1433690,12
1434678,988
1434742,64
1434758,16
1434770,12
1435714,944
1435726,12
1435742,16
1435758,16
1436734,976
1436750,16
1436762,12
1436778,16
1437726,948
1437742,16
1437754,12
1437774,20
1438714,940
1438726,12
1438766,40
1438778,12
1439758,980
1439774,16
1439786,12
1439802,16
1440702,900
1440718,16
1440758,40
1440790,32
1441746,956
1441766,20
1441782,16
1441794,12
1442674,880
1443222,548
1443242,20
1443254,12
1444518,1264
1444534,16
1444546,12
1444554,8
1444570,16
1445478,908
1445502,24
1445514,12
1445526,12
1445538,12
1445546,8
1446458,912
1446474,16
1446486,12
1447414,928
1447438,24
1447454,16
1447462,8
1448374,912
1448390,16
1448406,16
1448414,8
1449358,944
1449370,12
1449390,20
1450378,988
1450390,12
1450410,20
1450430,20
1450442,12
1451318,876
1451334,16
1451346,12
1452314,968
1452330,16
1452346,16
1452366,20
1453286,920
1453298,12
1453330,32
1453342,12
1454334,992
1454350,16
1454366,16
1454378,12
1455350,972
1455362,12
1455374,12
1455390,16
1456334,944
1456358,24
1456378,20
1456394,16
1457358,964
1457362,4
1457378,16
1457394,16
1458330,936
1458342,12
1458358,16
1458374,16
1459306,932
1459342,36
1459358,16
1460330,972
1460350,20
1460366,16
1460374,8
1461338,964
1461346,8
1461362,16
1461382,20
1462326,944
1462346,20
1462362,16
1462374,12
1463274,900
1463290,16
1463322,32
1463342,20
1464294,952
1464310,16
1464314,4
1464350,36
1465278,928
1465290,12
1465310,20
1465326,16
1466258,932
1466298,40
1466314,16
1466334,20
1467234,900
1467278,44
1467290,12
1468230,940
1468254,24
1468266,12
1468278,12
1469242,964
1469262,20
1469274,12
1469286,12
1470234,948
1470250,16
1470262,12
1470278,16
1471254,976
1471290,36
1471310,20
1471318,8
1472274,956
1472286,12
1472306,20
1472314,8
1473246,932
1473266,20
1473282,16
1473294,12
1474274,980
1474294,20
1474514,220
1474534,20
1475478,944
1475794,316
1475834,40
1475882,48
1475898,16
1476850,952
1476866,16
1476878,12
1476886,8
1476898,12
1477778,880
1477826,48
1477878,52
1477890,12
1478790,900
1478822,32
1478846,24
1478858,12
1479818,960
1479838,20
1479870,32
1479886,16
1480798,912
1480814,16
1480850,36
1480934,84
1481874,940
1481902,28
1481914,12
1481926,12
1482838,912
1482854,16
1482902,48
1482930,28
1483918,988
1483934,16
1483950,16
1483962,12
1484926,964
1484942,16
1484962,20
1484978,16
1485906,928
1485922,16
1485954,32
1485970,16
1486878,908
1486934,56
1486946,12
1486958,12
1487946,988
1487954,8
1487970,16
1487986,16
1488890,904
1488906,16
1488918,12
1488934,16
1489866,932
1490158,292
1490166,8
1490182,16
1491098,916
1491114,16
1491122,8
1491142,20
1491442,300
1492306,864
1492342,36
1492354,12
1492366,12
1492374,8
1493278,904
1493294,16
1493310,16
1494242,932
1494258,16
1494274,16
1494286,12
1495266,980
1495282,16
1495294,12
1495306,12
1496250,944
1496266,16
1496306,40
1496318,12
1497290,972
1497314,24
1497326,12
1497338,12
1498342,1004
1498350,8
1498362,12
1498378,16
1499326,948
1499338,12
1499358,20
1499366,8
1500338,972
1500350,12
1500362,12
1500370,8
1501302,932
1501322,20
1501334,12
1501342,8
1502318,976
1502330,12
1502342,12
1502362,20
1503282,920
1503314,32
1503326,12
1503350,24
1504298,948
1504314,16
1504330,16
1504346,16
1505238,892
1505258,20
1505270,12
1505286,16
1506250,964
1506270,20
1506286,16
1506294,8
1507202,908
1507210,8
1507230,20
1508202,972
1508222,20
1508242,20
1508254,12
1509202,948
1509234,32
1509250,16
1509266,16
1510234,968
1510286,52
1510318,32
1510330,12
1511226,896
1511242,16
1511262,20
1511270,8
1511286,16
1512234,948
1512258,24
1512274,16
1513242,968
1513250,8
1513258,8
1513270,12
1514242,972
1514262,20
1514270,8
1514314,44
1515194,880
1515566,372
1515578,12
1515590,12
1515606,16
1516590,984
1516602,12
1516618,16
1516634,16
1517522,888
1517534,12
1517550,16
1517562,12
1518566,1004
1518578,12
1518590,12
1518602,12
1519502,900
1519522,20
1519546,24
1519558,12
1520778,1220
1520790,12
1520802,12
1520810,8
1521750,940
1521766,16
1521790,24
1521802,12
1521814,12
1522762,948
1522774,12
1522826,52
1522838,12
1523730,892
1523742,12
1524074,332
1524094,20
1525022,928
1525034,12
1525046,12
1525058,12
1526026,968
1526046,20
1526058,12
1526066,8
1526974,908
1526982,8
1526994,12
1527014,20
1527986,972
1528026,40
1528046,20
1528058,12
1529054,996
1529074,20
1529086,12
1529090,4
1529994,904
1530046,52
1530058,12
1530086,28
1531050,964
1531182,132
1531206,24
1531218,12
1532142,924
1532206,64
1532230,24
1532242,12
1533134,892
1533158,24
1533258,100
1533266,8
1534234,968
1534246,12
1534262,16
1534270,8
1535238,968
1535258,20
1535270,12
1535282,12
1536246,964
1536278,32
1536286,8
1536386,100
1537354,968
1537374,20
1537386,12
1537394,8
1537414,20
1538274,860
1538290,16
1538326,36
1538334,8
1539246,912
1539270,24
1539286,16
1540234,948
1540246,12
1540590,344
1540598,8
1541534,936
1541546,12
1541558,12
1541570,12
1541606,36
1542518,912
1542534,16
1542546,12
1542558,12
1543478,920
1543494,16
1543518,24
1544418,900
1544446,28
1544462,16
1544474,12
1545414,940
1545462,48
1545478,16
1545490,12
1546406,916
1546426,20
1546478,52
1546490,12
1547446,956
1547494,48
1547506,12
1547522,16
1548454,932
1548482,28
1548498,16
1548514,16
1549442,928
1549454,12
1549474,20
1549486,12
1550374,888
1550386,12
1550398,12
1550414,16
1551346,932
1551362,16
1551386,24
1552290,904
1552314,24
1552342,28
1552358,16
1553350,992
1553382,32
1553402,20
1553414,12
1554342,928
1554354,12
1554370,16
1554386,16
1555374,988
1555386,12
1555398,12
1555414,16
1556294,880
1556346,52
1556358,12
1556622,264
1557518,896
1557558,40
1557574,16
1557586,12
1557598,12
1558566,968
1558582,16
1558614,32
1558630,16
1559558,928
1559870,312
1559886,16
1559898,12
1560794,896
1560814,20
1560822,8
1560834,12
1560854,20
1561786,932
1561802,16
1561810,8
1561826,16
1562766,940
1562782,16
1562790,8
1562810,20
1563742,932
1563758,16
1563774,16
1564754,980
1564774,20
1564786,12
1564802,16
1565766,964
1565778,12
1565794,16
1565806,12
1566762,956
1566774,12
1566790,16
1566802,12
1567762,960
1567782,20
1567794,12
1567802,8
1568758,956
1568778,20
1568794,16
1568810,16
1569758,948
1569826,68
1569842,16
1569858,16
1570834,976
1570850,16
1570862,12
1570874,12
1571846,972
1571858,12
1571874,16
1571886,12
1572738,852
1572758,20
1573106,348
1573146,40
1574110,964
1574130,20
1574142,12
1574166,24
1574178,12
1575082,904
1575098,16
1575110,12
1576042,932
1576090,48
1576098,8
1576114,16
1577066,952
1577082,16
1577118,36
1577134,16
1578146,1012
1578162,16
1578178,16
1578238,60
1579206,968
1579214,8
1579230,16
1579246,16
1580230,984
1580278,48
1580294,16
1580314,20
1581250,936
1581266,16
1581282,16
1581290,8
1582250,960
1582266,16
1582278,12
1582290,12
1583242,952
1583254,12
1583282,28
1583302,20
1584246,944
1584258,12
1584278,20
1584298,20
1585274,976
1585286,12
1585302,16
1585314,12
1586250,936
1586266,16
1586298,32
1586314,16
1587194,880
1587242,48
1587254,12
1587274,20
1588218,944
1588230,12
1588246,16
1588258,12
1589142,884
1589162,20
1589522,360
1589534,12
1590378,844
1590422,44
1590494,72
1590506,12
1591434,928
1591762,328
1591782,20
1591798,16
1592742,944
1592754,12
1592762,8
1592782,20
1592802,20
1593750,948
1593762,12
1593770,8
1593814,44
1594794,980
1594822,28
1594842,20
1594858,16
1595770,912
1595782,12
1595898,116
1595914,16
1596858,944
1596874,16
1596882,8
1596918,36
1597874,956
1597890,16
1597902,12
1597918,16
1598930,1012
1598942,12
1598954,12
1598966,12
1599914,948
1599926,12
1599942,16
1599958,16
1600902,944
1600910,8
1600926,16
1600950,24
1601898,948
1601914,16
1601922,8
1601942,20
1602858,916
1602914,56
1602926,12
1602942,16
1603818,876
1603858,40
1603874,16
1603906,32
1604858,952
1604866,8
1604882,16
1604894,12
1605822,928
1606174,352
1606242,68
1606258,16
1607238,980
1607278,40
1607294,16
1607306,12
1607414,108
1608330,916
1608346,16
1608354,8
1608370,16
1608382,12
1609362,980
1609390,28
1609402,12
1609414,12
1610298,884
1610326,28
1610346,20
1611258,912
1611290,32
1611306,16
1611322,16
1612266,944
1612278,12
1612314,36
1612330,16
1613290,960
1613302,12
1613314,12
1613326,12
1614234,908
1614250,16
1614262,12
1614274,12
1615214,940
1615238,24
1615254,16
1616246,992
1616270,24
1616282,12
1616306,24
1617222,916
1617242,20
1617250,8
1617270,20
1617278,8
1618234,956
1618250,16
1618262,12
1619206,944
1619226,20
1619238,12
1619258,20
1620238,980
1620250,12
1620258,8
1620274,16
1621250,976
1621270,20
1621278,8
1621294,16
1622206,912
1622606,400
1622622,16
1622646,24
1623570,924
1623618,48
1623634,16
1623646,12
1623662,16
1624566,904
1624578,12
1624590,12
1624614,24
1625542,928
1625554,12
1625570,16
1625590,20
1626562,972
1626582,20
1626594,12
1626614,20
1627594,980
1627622,28
1627638,16
1627650,12
1628538,888
1628554,16
1628574,20
1628590,16
1629534,944
1629546,12
1629562,16
1629578,16
1630462,884
1630470,8
1630490,20
1630502,12
1631406,904
1631426,20
1631442,16
1632374,932
1632386,12
1632394,8
1632406,12
1633318,912
1633330,12
1633354,24
1633398,44
1634362,964
1634382,20
1634394,12
1634406,12
1635350,944
1635366,16
1635378,12
1635398,20
1636322,924
1636334,12
1636350,16
1636366,16
1637302,936
1637314,12
1637326,12
1637342,16
1638210,868
1638550,340
1638586,36
1638622,36
1639582,960
1639602,20
1639614,12
1639622,8
1639634,12
1640578,944
1640642,64
1640654,12
1641522,868
1641558,36
1641570,12
1641586,16
1641602,16
1642578,976
1642590,12
1642602,12
1643602,1000
1643642,40
1643754,112
1643770,16
1644766,996
1644778,12
1644790,12
1644806,16
1644814,8
1645742,928
1645790,48
1645866,76
1645882,16
1646826,944
1646870,44
1646882,12
1646898,16
1647818,920
1647842,24
1647866,24
1647886,20
1648802,916
1648862,60
1648878,16
1648890,12
1649802,912
1649814,12
1649842,28
1649862,20
1650806,944
1650822,16
1650838,16
1650854,16
1651766,912
1651786,20
1651798,12
1651862,64
1652762,900
1652778,16
1652790,12
1652802,12
1653702,900
1653722,20
1653730,8
1653750,20
1654726,976
1654750,24
1654758,8
1655782,1024
1655798,16
1655814,16
1655830,16
1656714,884
1656726,12
1656778,52
1656794,16
1657730,936
1657742,12
1657754,12
1657786,32
1658766,980
1658782,16
1658802,20
1658810,8
1659790,980
1659818,28
1659826,8
1659842,16
1660758,916
1660770,12
1660806,36
1660818,12
1661750,932
1661774,24
1661786,12
1661802,16
1662734,932
1662762,28
1662778,16
1662798,20
1663662,864
1663674,12
1663774,100
1663786,12
1664702,916
1664722,20
1664742,20
1665730,988
1665742,12
1665766,24
1665774,8
1666746,972
1666758,12
1666782,24
1666798,16
1667726,928
1667742,16
1667762,20
1667774,12
1667806,32
1668754,948
1668770,16
1668786,16
1669766,980
1669778,12
1669798,20
1669958,160
1670874,916
1670890,16
1671214,324
1671282,68
1671298,16
1672302,1004
1672322,20
1672334,12
1672346,12
1672358,12
1673262,904
1673286,24
1673298,12
1673310,12
1674262,952
1674274,12
1674286,12
1674298,12
1675258,960
1675274,16
1675286,12
1675306,20
1676258,952
1676270,12
1676282,12
1676298,16
1677202,904
1677250,48
1677302,52
1677314,12
1678278,964
1678286,8
1678302,16
1678314,12
1679298,984
1679314,16
1679334,20
1679342,8
1680274,932
1680290,16
1680310,20
1680314,4
1681234,920
1681270,36
1681278,8
1681286,8
1682262,976
1682270,8
1682290,20
1682302,12
1683234,932
1683270,36
1683286,16
1683294,8
1684246,952
1684262,16
1684270,8
1684310,40
1685250,940
1685262,12
1685274,12
1685286,12
1686238,952
1686250,12
1686262,12
1687138,876
1687518,380
1687546,28
1687566,20
1688558,992
1688570,12
1688586,16
1688602,16
1688614,12
1689506,892
1689522,16
1689538,16
1689558,20
1690510,952
1690542,32
1690550,8
1690558,8
1691474,916
1691498,24
1691506,8
1691522,16
1692390,868
1692406,16
1692418,12
1692434,16
1693318,884
1693366,48
1693378,12
1694302,924
1694314,12
1694330,16
1694354,24
1695262,908
1695358,96
1695374,16
1695402,28
1696330,928
1696346,16
1696358,12
1696378,20
1697254,876
1697286,32
1697302,16
1697314,12
1698274,960
1698278,4
1698294,16
1699262,968
1699278,16
1699294,16
1699302,8
1700250,948
1700266,16
1700282,16
1700598,316
1701562,964
1701570,8
1701586,16
1701602,16
1701618,16
1702570,952
1702582,12
1702598,16
1702614,16
1703474,860
1703858,384
1703870,12
1703902,32
1704902,1000
1704930,28
1704946,16
1704958,12
1704970,12
1705886,916
1705902,16
1705914,12
1705930,16
1706878,948
1706890,12
1706906,16
1706918,12
1707874,956
1707894,20
1707910,16
1707918,8
1709046,1128
1709066,20
1709070,4
1709086,16
1709986,900
1710002,16
1710010,8
1710026,16
1710046,20
1710970,924
1711010,40
1711026,16
1711038,12
1711934,896
1711950,16
1711966,16
1712846,880
1712862,16
1712874,12
1712886,12
1713802,916
1713838,36
1713854,16
1713862,8
1714754,892
1714766,12
1714782,16
1714802,20
1715702,900
1715726,24
1715742,16
1716718,976
1716854,136
1716870,16
1716882,12
1717818,936
1717826,8
1717842,16
1717854,12
1718154,300
1718978,824
1718990,12
1719026,36
1719054,28
1719386,332
1720354,968
1720370,16
1720402,32
1720414,12
1721326,912
1721378,52
1721394,16
1721410,16
1722342,932
1722358,16
1722378,20
1722406,28
1723362,956
1723374,12
1723382,8
1723422,40
1724394,972
1724414,20
1724686,272
1724710,24
1725690,980
1725702,12
1725742,40
1725754,12
1725986,232
1726974,988
1726994,20
1727010,16
1727018,8
1727034,16
1727890,856
1727922,32
1727934,12
1727958,24
1728838,880
1728886,48
1728902,16
1729834,932
1729850,16
1729862,12
1729878,16
1730790,912
1730802,12
1730818,16
1730842,24
1731854,1012
1731870,16
1731906,36
1731918,12
1732862,944
1732878,16
1732890,12
1732930,40
1733874,944
1733886,12
1733926,40
1733946,20
1734898,952
1734914,16
1734934,20
1734942,8
1735818,876
1735834,16
1736262,428
1736310,48
1737262,952
1737306,44
1737322,16
1737338,16
1737354,16
1738234,880
1738250,16
1738278,28
1738302,24
1739238,936
1739274,36
1739290,16
1739306,16
1740234,928
1740282,48
1740294,12
1740310,16
1741226,916
1741274,48
1741290,16
1741302,12
1742230,928
1742270,40
1742286,16
1742302,16
1743234,932
1743258,24
1743270,12
1743282,12
1744250,968
1744266,16
1744282,16
1744294,12
1745206,912
1745222,16
1745238,16
1745250,12
1746230,980
1746246,16
1746270,24
1746286,16
1747474,1188
1747486,12
1747502,16
1747526,24
1748418,892
1748434,16
1748446,12
1748458,12
1748474,16
1749426,952
1749442,16
1749450,8
1750386,936
1750394,8
1750402,8
1750422,20
1751366,944
1751382,16
1751398,16
1751410,12
1752294,884
1752702,408
1752714,12
1753730,1016
1753778,48
1753794,16
1753806,12
1753814,8
1753834,20
1754774,940
1754794,20
1754806,12
1754814,8
1755790,976
1755806,16
1755818,12
1755830,12
1756746,916
1756802,56
1756814,12
1756838,24
1757814,976
1757834,20
1757914,80
1757922,8
1758862,940
1758878,16
1758890,12
1758902,12
1758914,12
1759846,932
1759870,24
1759882,12
1760782,900
1760798,16
1760834,36
1760846,12
1761790,944
1761810,20
1761826,16
1761854,28
1762806,952
1763122,316
1763146,24
1763162,16
1764146,984
1764162,16
1764174,12
1764190,16
1764210,20
1765158,948
1765170,12
1765190,20
1765242,52
1766222,980
1766238,16
1766246,8
1766258,12
1767230,972
1767246,16
1767262,16
1767274,12
1768218,944
1768234,16
1768302,68
1769230,928
1769242,12
1769254,12
1769266,12
1769274,8
1770238,964
1770258,20
1770266,8
1771206,940
1771222,16
1771230,8
1771246,16
1772226,980
1772246,20
1772258,12
1772274,16
1773250,976
1773274,24
1773534,260
1773550,16
1774474,924
1774494,20
1774506,12
1774518,12
1774534,16
1775478,944
1775506,28
1775526,20
1775542,16
1776518,976
1776530,12
1776542,12
1776562,20
1777458,896
1777466,8
1777530,64
1777542,12
1778498,956
1778510,12
1778746,236
1778758,12
1779722,964
1779734,12
1779750,16
1779774,24
1779786,12
1780730,944
1780754,24
1780762,8
1780802,40
1781762,960
1781774,12
1781790,16
1781802,12
1782774,972
1782790,16
1782806,16
1782814,8
1783710,896
1783730,20
1783774,44
1783786,12
1784698,912
1784718,20
1785074,356
1785950,876
1785966,16
1785978,12
1785990,12
1785998,8
1786014,16
1786930,916
1786958,28
1786970,12
1787926,956
1787942,16
1787970,28
1787994,24
1788922,928
1788942,20
1788970,28
1788986,16
1789918,932
1789934,16
1789942,8
1789982,40
1790890,908
1790902,12
1790954,52
1790966,12
1791914,948
1791918,4
1791934,16
1791950,16
1792890,940
1792898,8
1792910,12
1793850,940
1793862,12
1793890,28
1793910,20
1795050,1140
1795062,12
1795078,16
1795114,36
1796046,932
1796058,12
1796074,16
1796118,44
1796138,20
1797074,936
1797086,12
1797110,24
1797138,28
1798126,988
1798142,16
1798154,12
1798190,36
1799150,960
1799162,12
1799174,12
1799182,8
1800158,976
1800178,20
1800190,12
1800206,16
1801054,848
1801130,76
1801458,328
1802330,872
1802358,28
1802374,16
1802386,12
1802394,8
1802406,12
1803318,912
1803330,12
1803346,16
1804226,880
1804242,16
1804254,12
1804266,12
1805234,968
1805250,16
1805270,20
1805282,12
1806238,956
1806258,20
1806270,12
1806286,16
1807186,900
1807202,16
1807246,44
1807270,24
1808266,996
1808286,20
1808298,12
1808310,12
1809254,944
1809270,16
1809286,16
1809294,8
1810190,896
1810230,40
1810246,16
1811190,944
1811210,20
1811218,8
1811234,16
1812206,972
1812214,8
1812234,20
1812250,16
1813242,992
1813262,20
1813274,12
1813290,16
1813302,12
1814202,900
1814218,16
1814230,12
1814242,12
1815230,988
1815242,12
1815258,16
1816294,1036
1816310,16
1816326,16
1816342,16
1817230,888
1817274,44
1817282,8
1817846,564
1818762,916
1818778,16
1818790,12
1818802,12
1818814,12
1818830,16
1819794,964
1819806,12
1819814,8
1819838,24
1820742,904
1820794,52
1820810,16
1820830,20
1821770,940
1821822,52
1821834,12
1821854,20
1822786,932
1822798,12
1822818,20
1822850,32
1823798,948
1823854,56
1823866,12
1823874,8
1824822,948
1824838,16
1824850,12
1824866,16
1825774,908
1825786,12
1825802,16
1825814,12
1826714,900
1826762,48
1826782,20
1827742,960
1827770,28
1827790,20
1827802,12
1828766,964
1828778,12
1828798,20
1828814,16
1829774,960
1829790,16
1829798,8
1829818,20
1830734,916
1830746,12
1830774,28
1830802,28
1831738,936
1831758,20
1831770,12
1831802,32
1832734,932
1832746,12
1832770,24
1832782,12
1833694,912
1833706,12
1834078,372
1835022,944
1835042,20
1835058,16
1835070,12
1835086,16
1835994,908
1836086,92
1836098,12
1836114,16
1837006,892
1837042,36
1837062,20
1837070,8
1837086,16
1837990,904
1837998,8
1838018,20
1838962,944
1838978,16
1838990,12
1839002,12
1839922,920
1840002,80
1840018,16
1840030,12
1841002,972
1841014,12
1841286,272
1841306,20
1842298,992
1842314,16
1842342,28
1842366,24
1842382,16
1843282,900
1843342,60
1843366,24
1843370,4
1844302,932
1844318,16
1844342,24
1844358,16
1845330,972
1845354,24
1845374,20
1845386,12
1846310,924
1846330,20
1846342,12
1846362,20
1847274,912
1847290,16
1847306,16
1847318,12
1848274,956
1848282,8
1848290,8
1848306,16
1849250,944
1849262,12
1849278,16
1850162,884
1850186,24
1850490,304
1851386,896
1851406,20
1851434,28
1851750,316
1851762,12
1852738,976
1852754,16
1852774,20
1852786,12
1852806,20
1853750,944
1853766,16
1853786,20
1853802,16
1854758,956
1854786,28
1854794,8
1854806,12
1855758,952
1855774,16
1855782,8
1855798,16
1856766,968
1856782,16
1856790,8
1856806,16
1857758,952
1857778,20
1857794,16
1857806,12
1858750,944
1858806,56
1858818,12
1858830,12
1859674,844
1859702,28
1859730,28
1859746,16
1860738,992
1860750,12
1860758,8
1861694,936
1861714,20
1861730,16
1861742,12
1862734,992
1862746,12
1862754,8
1862770,16
1863742,972
1863758,16
1863766,8
1863786,20
1864746,960
1864758,12
1864770,12
1864782,12
1865778,996
1865794,16
1865810,16
1865822,12
1866750,928
1866762,12
1867150,388
1867206,56
1868118,912
1868134,16
1868146,12
1868158,12
1868234,76
1868246,12
1869254,1008
1869262,8
1869302,40
1869314,12
1870266,952
1870314,48
1870326,12
1870342,16
1871250,908
1871274,24
1871286,12
1871294,8
1872242,948
1872258,16
1872270,12
1872282,12
1873214,932
1873242,28
1873266,24
1873278,12
1874246,968
1874258,12
1874522,264
1874534,12
1875454,920
1875466,12
1875494,28
1875502,8
1876418,916
1876430,12
1876466,36
1876478,12
1877370,892
1877386,16
1877402,16
1877438,36
1878370,932
1878390,20
1878414,24
1878438,24
1879366,928
1879374,8
1879438,64
1879446,8
1880414,968
1880430,16
1880438,8
1880454,16
1881410,956
1881454,44
1881466,12
1881482,16
1882402,920
1882414,12
1882430,16
1882446,16
1883362,916
1883374,12
1883386,12
1883398,12
1884290,892
1884306,16
1884326,20
1885302,976
1885318,16
1885330,12
1885346,16
1886290,944
1886306,16
1886322,16
1886338,16
1887290,952
1887302,12
1887314,12
1887330,16
1888318,988
1888326,8
1888342,16
1888362,20
1889294,932
1889310,16
1889330,20
1889342,12
1890274,932
1890294,20
1890306,12
1890318,12
1891218,900
1891230,12
1891242,12
1891254,12
1892186,932
1892206,20
1892238,32
1893162,924
1893234,72
1893250,16
1893266,16
1894210,944
1894226,16
1894242,16
1894250,8
1895242,992
1895258,16
1895274,16
1895290,16
1896258,968
1896270,12
1896282,12
1896294,12
1897262,968
1897278,16
1897290,12
1897306,16
1898274,968
1898294,20
1898314,20
1898330,16
1899194,864
1899206,12
1899606,400
1899622,16
1900558,936
1900574,16
1900586,12
1900594,8
1900622,28
1901618,996
1901626,8
1901642,16
1901654,12
1902630,976
1902650,20
1902714,64
1902730,16
1903654,924
1903954,300
1903966,12
1903982,16
1904906,924
1904926,20
1904946,20
1904954,8
1904970,16
1905878,908
1905894,16
1905938,44
1905950,12
1906874,924
1906890,16
1906902,12
1906922,20
1907866,944
1907910,44
1907926,16
1907942,16
1908818,876
1908846,28
1908862,16
1908878,16
1909774,896
1909790,16
1909798,8
1909822,24
1910718,896
1910738,20
1910750,12
1911734,984
1911750,16
1911766,16
1911782,16
1912742,960
1912758,16
1912766,8
1912782,16
1913738,956
1913746,8
1913762,16
1913782,20
1914714,932
1914730,16
1914762,32
1914786,24
1915734,948
1916118,384
1916134,16
1916154,20
1917062,908
1917082,20
1917090,8
1917114,24
1917130,16
1918118,988
1918142,24
1918150,8
1918166,16
1919130,964
1919142,12
1919154,12
1919166,12
1920114,948
1920142,28
1920158,16
1920166,8
1921046,880
1921066,20
1921114,48
1921138,24
1922142,1004
1922158,16
1922170,12
1922186,16
1923106,920
1923118,12
1923126,8
1923142,16
1924026,884
1924042,16
1924078,36
1924094,16
1924982,888
1925002,20
1925014,12
1925962,948
1925978,16
1925986,8
1926006,20
1927290,1284
1927302,12
1927326,24
1927338,12
1928306,968
1928322,16
1928334,12
1928346,12
1928358,12
1929262,904
1929278,16
1929290,12
1929302,12
1930286,984
1930298,12
1930310,12
1930322,12
1931262,940
1931278,16
1931290,12
1931298,8
1932222,924
1932234,12
1932246,12
1932262,16
1933170,908
1933186,16
1933270,84
1933286,16
1934206,920
1934226,20
1934234,8
1934250,16
1935218,968
1935238,20
1935250,12
1936234,984
1936266,32
1936286,20
1936294,8
1937218,924
1937230,12
1937242,12
1937254,12
1938222,968
1938274,52
1938290,16
1938306,16
1939250,944
1939270,20
1939282,12
1939294,12
1939306,12
1940230,924
1940242,12
1940286,44
1941250,964
1941258,8
1941278,20
1941290,12
1942206,916
1942258,52
1942274,16
1942282,8
1943274,992
1943606,332
1943626,20
1943638,12
1944558,920
1944574,16
1944586,12
1944598,12
1944618,20
1944630,12
1945594,964
1945614,20
1945642,28
1946658,1016
1946666,8
1946674,8
1946690,16
1947670,980
1947710,40
1947734,24
1947754,20
1948742,988
1948754,12
1948766,12
1948786,20
1949762,976
1949774,12
1949802,28
1949814,12
1950774,960
1950794,20
1950806,12
1950822,16
1951734,912
1951758,24
1951770,12
1951790,20
1952714,924
1952722,8
1952734,12
1952746,12
1953590,844
1953602,12
1953658,56
1953674,16
1954670,996
1954690,20
1954702,12
1955714,1012
1955734,20
1955746,12
1955762,16
1956742,980
1956762,20
1956778,16
1956802,24
1957706,904
1957726,20
1957734,8
1957742,8
1957758,16
1958722,964
1958742,20
1958758,16
1959722,964
1959754,32
1959774,20
1959786,12
1960730,944
1960742,12
1960758,16
1960766,8
1960778,12
1961734,956
1961746,12
1961762,16
1961770,8
1962650,880
1962658,8
1962670,12
1962686,16
1963602,916
1963618,16
1963634,16
1964478,844
1964866,388
1964890,24
1965830,940
1965858,28
1965878,20
1965890,12
1965902,12
1966814,912
1966858,44
1966874,16
1966890,16
1967834,944
1967854,20
1967866,12
1967882,16
1968998,1116
1969010,12
1969022,12
1969030,8
1969922,892
1969938,16
1969982,44
1970010,28
1970018,8
1970974,956
1970986,12
1971002,16
1971018,16
1971950,932
1971962,12
1971978,16
1971994,16
1972934,940
1972938,4
1972954,16
1973950,996
1973974,24
1973986,12
1973994,8
1974834,840
1974922,88
1974930,8
1974942,12
1975914,972
1975918,4
1975934,16
1975950,16
1976874,924
1976926,52
1976934,8
1976946,12
1977870,924
1977930,60
1977942,12
1977958,16
1978874,916
1978890,16
1978902,12
1978930,28
1979822,892
1979834,12
1979866,32
1979886,20
1980734,848
1981114,380
1981142,28
1981158,16
1982118,960
1982130,12
1982146,16
1982158,12
1983058,900
1983078,20
